matched_aspect,matched_keywords,review_id,sentence,review,voted_up,voted_up_label,votes_up,weighted_vote_score,sentiment_label,sentiment_score
戦闘・アクション,武器,336,"通常のモンスター素材から作成できる武器が空気
　（これが個人的には一番もったいない）
・モンスターの種類が少ない

初期は歴戦アルシュ以外に狩る意味がなく、個人的にはアーティア武器の厳選もエンドコンテンツとしては弱いと思ってたのでやってなかったのです","リリース初期にやって半年ぐらい離れてたのですが、最近復帰しました。
良くなっている面もありつつ、相変わらずの部分もあります。

■良い面
・グラが良い
・アクション面が過去一レベルでしっかりしてる
　（でもRISEみたいなスタイリッシュなアクションが好きな人向きではないかも）
・調査クエの保存でレア素材をゲットしやすい
・星9や10のコンテンツの追加でしっかり高難易度をカバー
・お守り厳選でエンドコンテンツも増えた

■相変わらずな点
・マップが見にくい（これは多分改善されない）
・現時点ではゴグマ武器一強なので、通常のモンスター素材から作成できる武器が空気
　（これが個人的には一番もったいない）
・モンスターの種類が少ない

初期は歴戦アルシュ以外に狩る意味がなく、個人的にはアーティア武器の厳選もエンドコンテンツとしては弱いと思ってたのでやってなかったのですが、
アルシュ以外の強いクエストも追加され、お守り厳選も追加されてやる意味は増え、
現在の状態であればDLCリリースにより更に良くなると期待できるレベルかなと。

クラッシュについてかなり不評がありますが、私の環境では初期に数回起きた以来は起きてませんので、
スペック不足、もしくは環境依存かもねという気がします。
影響するのはグラフィックドライバとスペックだけではないですからね...

とりあえずまだ零式オメガ倒せてないので頑張ります。
（オメガのBGMが神）",True,positive,4,0.522888123989105225,neutral,0.6112
戦闘・アクション,"武器, 装備",337,"ダメな点
・モンスターの数が少ない
・ワイルズの世界観が過去モンスの登場を妨げている
・非常に不快な水中戦
・モンスターのバランス調整不足（地形込み）
・武器調整不足
・クラッシュ多発
・歯ごたえよりも苦痛が先に来るバトルシステム
・感性のズレた装備デザイン
・なのにNPCの衣装のクオリティが高い
・ユーザー有利はすぐナーフ
・前作既プレイ前提の不親切なチュートリアル及びUI
・騎乗の挙動が最悪
・支給品の受領・武器変更が騎乗を前提としているため非常に不便
・不快、不愉快を歯ごたえと勘違いしている

良かった点
・最初のシナリオ

総評
周回や装備集め、エンドコンテンツへの挑戦をしない過去作既プレイのライト勢は大いに楽しめると思います。","ダメな点
・モンスターの数が少ない
・ワイルズの世界観が過去モンスの登場を妨げている
・非常に不快な水中戦
・モンスターのバランス調整不足（地形込み）
・武器調整不足
・クラッシュ多発
・歯ごたえよりも苦痛が先に来るバトルシステム
・感性のズレた装備デザイン
・なのにNPCの衣装のクオリティが高い
・ユーザー有利はすぐナーフ
・前作既プレイ前提の不親切なチュートリアル及びUI
・騎乗の挙動が最悪
・支給品の受領・武器変更が騎乗を前提としているため非常に不便
・不快、不愉快を歯ごたえと勘違いしている

良かった点
・最初のシナリオ

総評
周回や装備集め、エンドコンテンツへの挑戦をしない過去作既プレイのライト勢は大いに楽しめると思います。
個人の感性によりますが、シナリオは悪くないように感じました。
基本的にナーフによる調整が主であるため、お気に入りの武器が弱いと感じた場合、開発者の方針変更が無い限りは弱いままでしょう。
メイン武器が強い場合はもれなくナーフされます。",False,negative,20,0.465114325284957886,neutral,0.6338
戦闘・アクション,武器,337,基本的にナーフによる調整が主であるため、お気に入りの武器が弱いと感じた場合、開発者の方針変更が無い限りは弱いままでしょう。,"ダメな点
・モンスターの数が少ない
・ワイルズの世界観が過去モンスの登場を妨げている
・非常に不快な水中戦
・モンスターのバランス調整不足（地形込み）
・武器調整不足
・クラッシュ多発
・歯ごたえよりも苦痛が先に来るバトルシステム
・感性のズレた装備デザイン
・なのにNPCの衣装のクオリティが高い
・ユーザー有利はすぐナーフ
・前作既プレイ前提の不親切なチュートリアル及びUI
・騎乗の挙動が最悪
・支給品の受領・武器変更が騎乗を前提としているため非常に不便
・不快、不愉快を歯ごたえと勘違いしている

良かった点
・最初のシナリオ

総評
周回や装備集め、エンドコンテンツへの挑戦をしない過去作既プレイのライト勢は大いに楽しめると思います。
個人の感性によりますが、シナリオは悪くないように感じました。
基本的にナーフによる調整が主であるため、お気に入りの武器が弱いと感じた場合、開発者の方針変更が無い限りは弱いままでしょう。
メイン武器が強い場合はもれなくナーフされます。",False,negative,20,0.465114325284957886,neutral,0.7331
戦闘・アクション,武器,337,メイン武器が強い場合はもれなくナーフされます。,"ダメな点
・モンスターの数が少ない
・ワイルズの世界観が過去モンスの登場を妨げている
・非常に不快な水中戦
・モンスターのバランス調整不足（地形込み）
・武器調整不足
・クラッシュ多発
・歯ごたえよりも苦痛が先に来るバトルシステム
・感性のズレた装備デザイン
・なのにNPCの衣装のクオリティが高い
・ユーザー有利はすぐナーフ
・前作既プレイ前提の不親切なチュートリアル及びUI
・騎乗の挙動が最悪
・支給品の受領・武器変更が騎乗を前提としているため非常に不便
・不快、不愉快を歯ごたえと勘違いしている

良かった点
・最初のシナリオ

総評
周回や装備集め、エンドコンテンツへの挑戦をしない過去作既プレイのライト勢は大いに楽しめると思います。
個人の感性によりますが、シナリオは悪くないように感じました。
基本的にナーフによる調整が主であるため、お気に入りの武器が弱いと感じた場合、開発者の方針変更が無い限りは弱いままでしょう。
メイン武器が強い場合はもれなくナーフされます。",False,negative,20,0.465114325284957886,neutral,0.6514
戦闘・アクション,アクション,339,アクションもスムーズで気持ちいい,"前作のワールドは少しだけ遊んだくらいですが、今作は普通に楽しいです。モフモフの可愛い生き物も増えてて、歩くだけでも癒される。アクションもスムーズで気持ちいいし、個人的には巨大フワフワクイナが可愛すぎて家で飼いたいレベル（笑）。

ちなみにバイオもモンハンみたいに協力プレイでB.O.W.とかゾンビと戦えたら絶対面白いと思う。",True,positive,3,0.493951946496963501,positive,0.9885
戦闘・アクション,"武器, 装備",344,"買い切りのゲームでクソガチャやらせてくるのダルすぎ
モンスター狩るのが本来の目的なのに装備ガチャで無限に装備完成しないの普通に萎える
カスタム制にして付け替え毎に素材と金要求とかでよかっただろ…
組み合わせも５、２の組み合わせそれぞれランダムとかクソすぎる
なんでIBの時の覚醒武器と同じ感じの仕様にしなかったのか意味不明
開発が遅いからMRまで繋ぐ為にわざと時間かかるような仕様にしてるよな
モンスターのみならず他の部分にまで簡悔が滲み出ててマジでキモイ
素材周回もゴグマと歴戦王しなりましたダルい
せっかく意味のない激重オープンワールド作ったのに何も活かせてないじゃん
どうせならエンコンに『たこしあ』要素入れろや…
マップに沸いてるモンスター息してないじゃねえか
結局決まったモンスターしか狩らなくなるから飽きが来るのが早いんだよ
ほんと開発が自ら作ったものを何も活かしてない馬鹿運営だよ、センス無さすぎ
まともにプレイできるようになりました、不便なところ改善しました、で評価少し良くなりましたとか笑わせんな
プレイヤーをもっと楽しくさせるようなゲーム作りしろや
『高難度』＝めんどくさい、嫌がらせ　じゃないからな
純粋にモンスターを狩る楽しさを追求してかないとマジで20周年作品にして最高の駄作になるぞ(なりかけてる)
モンスターハンターG(ガチャ)とかにタイトル変えたほうがいいんじゃない","買い切りのゲームでクソガチャやらせてくるのダルすぎ
モンスター狩るのが本来の目的なのに装備ガチャで無限に装備完成しないの普通に萎える
カスタム制にして付け替え毎に素材と金要求とかでよかっただろ…
組み合わせも５、２の組み合わせそれぞれランダムとかクソすぎる
なんでIBの時の覚醒武器と同じ感じの仕様にしなかったのか意味不明
開発が遅いからMRまで繋ぐ為にわざと時間かかるような仕様にしてるよな
モンスターのみならず他の部分にまで簡悔が滲み出ててマジでキモイ
素材周回もゴグマと歴戦王しなりましたダルい
せっかく意味のない激重オープンワールド作ったのに何も活かせてないじゃん
どうせならエンコンに『たこしあ』要素入れろや…
マップに沸いてるモンスター息してないじゃねえか
結局決まったモンスターしか狩らなくなるから飽きが来るのが早いんだよ
ほんと開発が自ら作ったものを何も活かしてない馬鹿運営だよ、センス無さすぎ
まともにプレイできるようになりました、不便なところ改善しました、で評価少し良くなりましたとか笑わせんな
プレイヤーをもっと楽しくさせるようなゲーム作りしろや
『高難度』＝めんどくさい、嫌がらせ　じゃないからな
純粋にモンスターを狩る楽しさを追求してかないとマジで20周年作品にして最高の駄作になるぞ(なりかけてる)
モンスターハンターG(ガチャ)とかにタイトル変えたほうがいいんじゃない",False,negative,0,0.516505539417266846,negative,0.8264
戦闘・アクション,"武器, アクション",354,武器のアクションは楽しいのに上回る不愉快な要素が上回ってくる。,これが２０周年記念作品なのか？コラボモンスターは害悪で一人でクリアするのはとても難しく、ただでさえ狭いフィールドを余計に狭める設置型のダメージ床。長い間追尾するロケットパンチ。ワールドではある程度タイミングを決められた起き上がりを無くし体制を整えるチャンスを無くす。非常に見ずらいアイテムのインベントリ、セット機能。乗るたび無意味に敵へ突っ込むゴミみたいなセクレト。武器のアクションは楽しいのに上回る不愉快な要素が上回ってくる。ゴグマジオスもサポハンを要し、開発者のエゴばかり押し付けられモチベーションが上がらない。暇つぶしに起動しても、１回のクエストに時間がかかりすぎて疲れます。,False,negative,65,0.540403485298156738,neutral,0.6367
戦闘・アクション,装備,360,ハンターの左腕にはスリンガーというフックショットの発射装置が標準装備されているのだ。,"シリーズ未プレイの完全初見。

チュートリアルがあまりにも不親切すぎる。すでにその情報を知っている人向けの説明にしかなっていない。
「〇〇のやり方は✕✕です」と言われてもその〇〇を知らないのだからまるで理解できないんだよ。

たとえばオープニングでプレイヤーが初めて操作する場面。
蟻地獄のような砂の穴に子供が落ち、穴の底では怪物が待ち受けているというシチュエーション。
だが安心してくれ。ハンターの左腕にはスリンガーというフックショットの発射装置が標準装備されているのだ。
さあ、これを使って子供を助けよう！
普通の人ならここで子供をフックで引っ掛けて引っ張り上げるとか、自分が穴に飛び込んで子供を抱えグラップリングフックの要領で脱出するなどといった方法を考えるだろう。
このゲームにおける最適解はこうだ。
上空を飛ぶ鳥に向けてスリンガーを発射。鳥からスタングレネードのようなものを奪い取って怪物に投げつける。怪物が怯んでるスキに子供を助けるのだ。
…そんな助け方誰が思いつく？
なぜ都合よくスタングレネードを持った鳥が上空にいるの？
そんな爆弾を子供の近くに投げて大丈夫なの？

たとえば捕獲クエストの説明。
「モンスターを罠で捕らえ、捕獲用麻酔玉を当ててください」ときた。
「玉を当てよう」というフレーズを聞いて大部分の人は以下の２パターンしか思いつかないと思う。
　１．玉をモンスターに投げて当てる
　２．玉を手に持ってモンスターの体に押し付ける
歴戦のハンターの発想は凡人のそれとはレベルが違う。
自分の足元に麻酔玉を投げて爆発させ、発生した煙をモンスターに吸わせるのだ。
…ちょっと待ってよ。麻酔効果のある煙を自分が吸って大丈夫なの？
その行動を「玉を当てる」と表現するのは妥当なの？

このゲームのチュートリアルはすべてがこの調子。自分がゲームの中の登場人物だったとしても想像もできないような行動を指示してくる。
初見で理解など出来るはずもない。
シリーズを長く遊んでいるユーザーにとっては当然の行動なのだろうけど。

気軽に質問できるこのゲームに詳しい人が友達にいない人は買うべきではない。

2026.3.5追記

何でも教えてくれる頼もしい仲間たちのおかげで下位ストーリークリア。
楽しく遊ばせてもらってます。
くさして終わりだとフェアじゃないと思うのでこのゲームの良いところも挙げておく。

・とにかくモンスターが生き生きとしている
某恐竜ゲームを１万時間以上プレイしているが、あのゲームと比べるとこっちのモンスターはとても活発に動いてくれる。
見ているだけでワクワクするね。まるで本当に生きているみたいだ。

・戦闘が楽しい
もともとソウルライク的な死んで覚えて攻略するゲームが好きなのもあるが、相手の攻撃パターンを覚えて対処するのを練習するのがとても楽しい。
弓を使ってプレイしているが見切り回避が気持ち良すぎる。",False,negative,209,0.635435640811920166,neutral,0.8987
戦闘・アクション,戦闘,360,"・戦闘が楽しい
もともとソウルライク的な死んで覚えて攻略するゲームが好きなのもある","シリーズ未プレイの完全初見。

チュートリアルがあまりにも不親切すぎる。すでにその情報を知っている人向けの説明にしかなっていない。
「〇〇のやり方は✕✕です」と言われてもその〇〇を知らないのだからまるで理解できないんだよ。

たとえばオープニングでプレイヤーが初めて操作する場面。
蟻地獄のような砂の穴に子供が落ち、穴の底では怪物が待ち受けているというシチュエーション。
だが安心してくれ。ハンターの左腕にはスリンガーというフックショットの発射装置が標準装備されているのだ。
さあ、これを使って子供を助けよう！
普通の人ならここで子供をフックで引っ掛けて引っ張り上げるとか、自分が穴に飛び込んで子供を抱えグラップリングフックの要領で脱出するなどといった方法を考えるだろう。
このゲームにおける最適解はこうだ。
上空を飛ぶ鳥に向けてスリンガーを発射。鳥からスタングレネードのようなものを奪い取って怪物に投げつける。怪物が怯んでるスキに子供を助けるのだ。
…そんな助け方誰が思いつく？
なぜ都合よくスタングレネードを持った鳥が上空にいるの？
そんな爆弾を子供の近くに投げて大丈夫なの？

たとえば捕獲クエストの説明。
「モンスターを罠で捕らえ、捕獲用麻酔玉を当ててください」ときた。
「玉を当てよう」というフレーズを聞いて大部分の人は以下の２パターンしか思いつかないと思う。
　１．玉をモンスターに投げて当てる
　２．玉を手に持ってモンスターの体に押し付ける
歴戦のハンターの発想は凡人のそれとはレベルが違う。
自分の足元に麻酔玉を投げて爆発させ、発生した煙をモンスターに吸わせるのだ。
…ちょっと待ってよ。麻酔効果のある煙を自分が吸って大丈夫なの？
その行動を「玉を当てる」と表現するのは妥当なの？

このゲームのチュートリアルはすべてがこの調子。自分がゲームの中の登場人物だったとしても想像もできないような行動を指示してくる。
初見で理解など出来るはずもない。
シリーズを長く遊んでいるユーザーにとっては当然の行動なのだろうけど。

気軽に質問できるこのゲームに詳しい人が友達にいない人は買うべきではない。

2026.3.5追記

何でも教えてくれる頼もしい仲間たちのおかげで下位ストーリークリア。
楽しく遊ばせてもらってます。
くさして終わりだとフェアじゃないと思うのでこのゲームの良いところも挙げておく。

・とにかくモンスターが生き生きとしている
某恐竜ゲームを１万時間以上プレイしているが、あのゲームと比べるとこっちのモンスターはとても活発に動いてくれる。
見ているだけでワクワクするね。まるで本当に生きているみたいだ。

・戦闘が楽しい
もともとソウルライク的な死んで覚えて攻略するゲームが好きなのもあるが、相手の攻撃パターンを覚えて対処するのを練習するのがとても楽しい。
弓を使ってプレイしているが見切り回避が気持ち良すぎる。",False,negative,209,0.635435640811920166,positive,0.9712
戦闘・アクション,武器,368,"エンドコンテンツとして武器の生産がガチャなのは百歩譲っていい
なんの面白味もない、ゴミにクソを振りかけたゴグマジオスとかいうモンスター
その素材が必要なん腐ってる
星１０が出てきて、錬金出来るが効率はゴミ
てかはよ装飾品の錬金周回ナーフするなら、クエ作れ","エンドコンテンツとして武器の生産がガチャなのは百歩譲っていい
なんの面白味もない、ゴミにクソを振りかけたゴグマジオスとかいうモンスター
その素材が必要なん腐ってる
星１０が出てきて、錬金出来るが効率はゴミ
てかはよ装飾品の錬金周回ナーフするなら、クエ作れ",False,negative,12,0.5,negative,0.5678
戦闘・アクション,武器,373,セクレト周りの操作レスポンスが悪く、武器切り替えやアイテム使用、ダッシュ等の入力が成立しているのかどうか非常に分かりにくくストレスが溜まります。,"購入から1年たってまずPCが轟音を上げずにプレイできるようになったので内容をレビューします。

　セクレト周りの操作レスポンスが悪く、武器切り替えやアイテム使用、ダッシュ等の入力が成立しているのかどうか非常に分かりにくくストレスが溜まります。
　次にこれは好みですがモンスターのチョイスが王道を外し過ぎている感じがします。モンスターにとっては地続きの世界なのですからもっと人気モンスターを素直に出したほうが盛り上がるのではないかと思いました。
　とりあえずこんなところです。マスターランクが出てこれらが改善されることもあり得ます。",False,negative,18,0.495773881673812866,negative,0.9935
戦闘・アクション,"武器, アクション",382,多少格差はあれど各武器のアクション自体は面白い,"色々あったけど１年経ってようやくお勧めできるものになった。
多少格差はあれど各武器のアクション自体は面白いし、やりこみ要素も拡張版前としては歴代最高レベルであると思う。メイン新モンスターのアルシュベルドが戦いがいのある良モンスなのもいい。
どうでもいいけど映像はきれい。自然描写こだわりすぎて見づらいときはあるけど。
ただこれほど発売を延期してでもクオリティ（安定面の意味で）を上げたほうが良かったと心底思える作品は初めて。
日本を代表する企業なら世界観のこだわりより品質をもっと大事にしてほしい。切実に。",True,positive,4,0.494941622018814087,positive,0.9769
戦闘・アクション,"武器, アクション",385,アクションは完成度が高く、前作でゲームバランスを壊していたボウガンが控えめなのでマルチでも近接武器で普通にバトルできます。,"決して面白くないわけではない

これ言っちゃ終わりなんですがモンハンに限らず日本と中国は大体民度が低いのであまり参考になりませんw

民度の低さの原因の半分くらいは世間の風潮です。過激なまとめアフィサイトが閲覧数稼ぎのために悪評ばかりまとめているので悪い評価ばかり露出し、それに影響されたX民やまとめキッズが騒いでる、という感じです。特に飲食店がどうのに多い。良い評価もちゃんとあるし決して悪いところが無いわけではないです。

ゲームに関しては若干ソシャゲ味があるのとアプデ前まで少し重かったのがマイナスポイント。ストーリーの散歩タイムは好みが別れるかも。
アクションは完成度が高く、前作でゲームバランスを壊していたボウガンが控えめなのでマルチでも近接武器で普通にバトルできます。
結局は好みなので返品が可能な2時間だけでもいいから遊んでみましょう。他人の悪評だけで決めつけるのが一番失礼です。",True,positive,10,0.545980393886566162,positive,0.797
戦闘・アクション,アクション,390,"■アクション・映像・音響
シリーズ最高峰。","私のモンハン歴、そして好きなゲーム群の中でもトップクラスの心酔度となった。
最終アプデを終えた今の本作は、定価以上の価値がある名作だと自信を持って言える。

■アクション・映像・音響
シリーズ最高峰。狩猟におけるその挙動は極めて洗練されており、とにかく気持ちがいい。グラフィックも現在の最適化によって中堅PCでも十分に美しく、その世界観に浸る喜びは随一だ。

■進行と難易度のバランス
ストーリーは演出も格好良く、思いの外楽しめた。進行をスムーズにするためか、かつての「キークエ」のような過程が削ぎ落とされている。その分、エンドロールまでの手応えは控えめに感じるかもしれない。ここを「物足りない」と感じて離れてしまった人が多いのも理解できるが、そこはあくまでチュートリアルが完了したという、シリーズ伝統のステップであることを伝えておきたい。

■「オメガ」で見えた戦略の深み
私自身も感じていた物足りなさを埋めてくれたのが「オメガ」の実装だった。
アクションの技量だけでなく、装備や環境、アイテムを総動員する「戦略的な狩り」が求められるようになり、ここでようやく本作の真の深淵に触れられた気がした。この手応えこそが、私がこの地に留まり続けた理由だ。

■開発との並走
買い切りゲームでありながら、ユーザーの要望を柔軟に反映する運営スタイルは不思議な感覚だった。まるで生きているゲームに並走しているような体験は賛否あるだろうが、結果として遊びやすく、満足度の高いものになったことは評価したい。

■マルチプレイの課題
唯一、マルチプレイの仕様（特に友人との進行同期）の分かりにくさは、最後まで高い壁として残った。これは最終アプデを経てもなお、次作や拡張版での改善を強く望みたい点だ。

■総評
初期の不具合や空気感で離れてしまった人も、今ならお釣りが出るほどの内容だ。
私はこの情熱が大型拡張パッケージ（マスターランク）の発売まで続くようなら、迷わず★5に書き直すつもりだ。
あの頃、現実というキャンプへ帰ったハンターたちともう一度、この磨き上げられた荒野で一狩りできることを願っている。",True,positive,4,0.511924326419830322,positive,0.9271
戦闘・アクション,"アクション, 装備",390,アクションの技量だけでなく、装備や環境、アイテムを総動員する「戦略的な狩り」が求められるようになり、ここでようやく本作の真の深淵に触れられた気がした。,"私のモンハン歴、そして好きなゲーム群の中でもトップクラスの心酔度となった。
最終アプデを終えた今の本作は、定価以上の価値がある名作だと自信を持って言える。

■アクション・映像・音響
シリーズ最高峰。狩猟におけるその挙動は極めて洗練されており、とにかく気持ちがいい。グラフィックも現在の最適化によって中堅PCでも十分に美しく、その世界観に浸る喜びは随一だ。

■進行と難易度のバランス
ストーリーは演出も格好良く、思いの外楽しめた。進行をスムーズにするためか、かつての「キークエ」のような過程が削ぎ落とされている。その分、エンドロールまでの手応えは控えめに感じるかもしれない。ここを「物足りない」と感じて離れてしまった人が多いのも理解できるが、そこはあくまでチュートリアルが完了したという、シリーズ伝統のステップであることを伝えておきたい。

■「オメガ」で見えた戦略の深み
私自身も感じていた物足りなさを埋めてくれたのが「オメガ」の実装だった。
アクションの技量だけでなく、装備や環境、アイテムを総動員する「戦略的な狩り」が求められるようになり、ここでようやく本作の真の深淵に触れられた気がした。この手応えこそが、私がこの地に留まり続けた理由だ。

■開発との並走
買い切りゲームでありながら、ユーザーの要望を柔軟に反映する運営スタイルは不思議な感覚だった。まるで生きているゲームに並走しているような体験は賛否あるだろうが、結果として遊びやすく、満足度の高いものになったことは評価したい。

■マルチプレイの課題
唯一、マルチプレイの仕様（特に友人との進行同期）の分かりにくさは、最後まで高い壁として残った。これは最終アプデを経てもなお、次作や拡張版での改善を強く望みたい点だ。

■総評
初期の不具合や空気感で離れてしまった人も、今ならお釣りが出るほどの内容だ。
私はこの情熱が大型拡張パッケージ（マスターランク）の発売まで続くようなら、迷わず★5に書き直すつもりだ。
あの頃、現実というキャンプへ帰ったハンターたちともう一度、この磨き上げられた荒野で一狩りできることを願っている。",True,positive,4,0.511924326419830322,positive,0.898
戦闘・アクション,アクション,392,アクション性は過去最高の出来ではある,処理が重いくせに画面も見づらくなってグラフィックについては何も良いところがない、PCの寿命を減らすゲーム。アクション性は過去最高の出来ではあるが、グラフィックがひどすぎる。,False,negative,8,0.504053652286529541,positive,0.9397
戦闘・アクション,"武器, アクション",394,"アップデートを重ねた結果おすすめできるタイトルにはなったと思う

相殺やジャストガード、集中モードといった新要素がアクション性を高めている
これらのお陰で狩猟の楽しさと快適さはシリーズ屈指であると言っても過言ではない

傷口システムについてもワールドの様な義務クラッチではなく、
攻撃をしているうちにモンスターの身体に傷口が出来るというシステム
武器によっては傷口を破壊することで大きな恩恵があるため、
マルチプレイ中の傷口の奪い合いも多少は発生するがそこはまぁご愛嬌

ストーリーも個人的には好きだ
主人公が喋るようになるのは不安材料だったのだ","手放しで称賛できるわけではないが、アップデートを重ねた結果おすすめできるタイトルにはなったと思う

相殺やジャストガード、集中モードといった新要素がアクション性を高めている
これらのお陰で狩猟の楽しさと快適さはシリーズ屈指であると言っても過言ではない

傷口システムについてもワールドの様な義務クラッチではなく、
攻撃をしているうちにモンスターの身体に傷口が出来るというシステム
武器によっては傷口を破壊することで大きな恩恵があるため、
マルチプレイ中の傷口の奪い合いも多少は発生するがそこはまぁご愛嬌

ストーリーも個人的には好きだ
主人公が喋るようになるのは不安材料だったのだが、
蓋を開けてみればシリーズの中で一番好きかもしれないという評価に落ち着いた


かつてはエンドコンテンツが２種類のモンスターのどちらかを狩る以外になく、
実際に僕もやる事がなさ過ぎてシリーズ初のトロコンを達成してしまった悲しい思い出もある
今はその選択肢の幅も広がり、多様なモンスターをあっち狩ってこっち狩ってと出来るようになった
やる事が多いというのはハンターたちにとっては嬉しい悲鳴だろう

長らくSteamユーザーを苦しめていた最適化不足の問題も最近のアップデートで大幅に改善した
もうゲーミングPCが暖房器具の代わりをしなくても済むのだ

未だに良くない点を挙げるとすればUIの劣悪さだろう
意味不明すぎて操作する気が失せるという類ではないのだ
地味なストレスを蓄積してくるタイプの微妙な操作性の悪さなのだ
これはプレイの継続を妨げるものなのでG級大型DLCの前に改善して欲しいところ

あ、釣りのUIは操作する気が失せる方だと思う",True,positive,1,0.518760204315185547,neutral,0.7605
戦闘・アクション,武器,395,武器バランスの優劣はまだ残っているけどその辺りは拡張DLCが来たらまた調整されていくでしょう。,"色々荒れてはいたけど最終的に不便なシステムや最適化など色々と改善されているので今からやる人は普通に楽しめるタイトルだと思います。
武器バランスの優劣はまだ残っているけどその辺りは拡張DLCが来たらまた調整されていくでしょう。
個人的にはどの武器も使っていて非常に楽しい。
MRが楽しみです。",True,positive,2,0.523809552192687988,neutral,0.8837
戦闘・アクション,武器,395,個人的にはどの武器も使っていて非常に楽しい。,"色々荒れてはいたけど最終的に不便なシステムや最適化など色々と改善されているので今からやる人は普通に楽しめるタイトルだと思います。
武器バランスの優劣はまだ残っているけどその辺りは拡張DLCが来たらまた調整されていくでしょう。
個人的にはどの武器も使っていて非常に楽しい。
MRが楽しみです。",True,positive,2,0.523809552192687988,positive,0.9906
戦闘・アクション,武器,399,操作が難しいけどモンスターを倒したり武器を改造するのが面白くてはまった,操作が難しいけどモンスターを倒したり武器を改造するのが面白くてはまった,True,positive,1,0.476601630449295044,positive,0.9854
戦闘・アクション,戦闘,404,"こんなスペックでどれくらい動くのをレビュー
上位で色々なモンスターがフィールドに出るまで進めています

画質設定:
アップスケール Xess  バランス フレーム生成 FSR
テクスチャ品質 高 テクスチャフィルタリング品質 高 
影の品質 中 レイトレーシング 中 アンビエントオクルーション 中
他の項目はできるだけ軽くする為に低か無効化

ハード:
モニタはWQHDで75Hz フーレムレート制限は75に設定
8500Gは PBO CBO共に無効化,それに加えて35W設定
ゲーム中は大体使用率60-90%
GPUはOCとかできずそのまま、ドライバはProではない方を使用
場所にもよりますが負荷100%まで行く事はあまりないので
ゲーム中にブラウザ開いてもブラウザが重いとかはなし

他:
検索したら出てくる方法でなるべく画質維持しつつ軽量化

この環境で一部の重い場所はFPSS60台に落ちたりしますが基本75くらい出ています
フレーム生成で遅延が増えていますが特に体感できる程ではないです(私見)

安定性はゲーム中にエラー落ちとかはした事なし
テクスチャの張り遅れとかカクつきはマップ移動した時や
ムービーに移行、ムービーから移行した時にあったりもしますが
モンスターとの戦闘中にカクついたり各段に重くなったとかはなし

画質と滑らかさで言えばスペック的に思ったより満足
欲を言えばXessフレーム生成を正式対応して欲しい","こんなスペックでどれくらい動くのをレビュー
上位で色々なモンスターがフィールドに出るまで進めています

画質設定:
アップスケール Xess  バランス フレーム生成 FSR
テクスチャ品質 高 テクスチャフィルタリング品質 高 
影の品質 中 レイトレーシング 中 アンビエントオクルーション 中
他の項目はできるだけ軽くする為に低か無効化

ハード:
モニタはWQHDで75Hz フーレムレート制限は75に設定
8500Gは PBO CBO共に無効化,それに加えて35W設定
ゲーム中は大体使用率60-90%
GPUはOCとかできずそのまま、ドライバはProではない方を使用
場所にもよりますが負荷100%まで行く事はあまりないので
ゲーム中にブラウザ開いてもブラウザが重いとかはなし

他:
検索したら出てくる方法でなるべく画質維持しつつ軽量化

この環境で一部の重い場所はFPSS60台に落ちたりしますが基本75くらい出ています
フレーム生成で遅延が増えていますが特に体感できる程ではないです(私見)

安定性はゲーム中にエラー落ちとかはした事なし
テクスチャの張り遅れとかカクつきはマップ移動した時や
ムービーに移行、ムービーから移行した時にあったりもしますが
モンスターとの戦闘中にカクついたり各段に重くなったとかはなし

画質と滑らかさで言えばスペック的に思ったより満足
欲を言えばXessフレーム生成を正式対応して欲しい",True,positive,1,0.443159908056259155,neutral,0.6718
